key,prompt,f_save,is_closeup,negative_prompt,style_prompt
"['cities', 'Drakonholm', 'lore']","The Battle of the Blood Moon: A fierce battle between the Gorgoth warriors of Drakonholm and a horde of bloodthirsty demons that threatened to overrun the fortress. Zara the Wise used her powerful magic to summon a great storm that decimated the demon horde, allowing the Gorgoth warriors to emerge victorious.",results/images/Solandria/000046.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Drakonholm', 'lore']","The Betrayal of Thokk: Thokk the Mercenary, who had been hired to defend Drakonholm against a group of raiders, turned on the Gorgoth warriors and attempted to take over the fortress for himself. Kaela the Artisan managed to sneak into Thokk's camp and steal his plans, allowing the Gorgoth warriors to mount a successful defense and drive Thokk and his minions away.",results/images/Solandria/000047.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Drakonholm', 'lore']","The Curse of Grimgar: Grimgar the Outcast, who had been banished from Drakonholm for his crimes, returned with a powerful curse that caused the fortress to be besieged by powerful storms and earthquakes. Nessa the Wanderer, who had been studying ancient texts during her travels, managed to decipher a spell that would break the curse, and she led a group of warriors into the heart of the storm to cast the spell and save the fortress.",results/images/Solandria/000048.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Drakonholm', 'lore']","The Brotherhood of the Mountain: A group of Gorgoth warriors who dedicated themselves to protecting Drakonholm and the surrounding mountains from any threats. Gorgar the Great founded the brotherhood after the Great Siege and trained them in the ways of combat and survival. The brotherhood has since become a respected and feared force in Solandria, with many young warriors seeking to join their ranks.",results/images/Solandria/000049.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Drakonholm', 'residents', 'Gorgar the Great']","Gorgar the Great is a towering figure, standing over nine feet tall and weighing well over 500 pounds. His massive frame is covered in thick, leathery skin that is nearly impenetrable to conventional weapons. His arms are as thick as tree trunks and end in massive, clawed hands that can tear through solid stone with ease.

Gorgar's face is a frightening sight to behold. His eyes are a bright, fiery red, and his mouth is filled with razor-sharp teeth that gleam in the light. His nose is a large, flat button, and his brow is furrowed with deep wrinkles that speak to his many battles and hardships.

Despite his fearsome appearance, Gorgar moves with surprising grace and agility. He is a skilled fighter, with centuries of experience in combat. He wields a massive, two-handed axe that is nearly as tall as he is, and he swings it with such force that it can cleave a man in two with a single blow.

Gorgar's armor is a testament to his skill in battle. It is made from the scales of a rare and powerful dragon, and it is imbued with powerful enchantments that make it nearly indestructible. The armor covers his entire body, from his head to his feet, and it glows with a fiery red light that seems to reflect the rage and power of its wearer.

Despite his fearsome reputation, Gorgar is a respected and beloved figure among the people of Drakonholm. He is a natural leader, with a commanding presence and a deep sense of honor and loyalty. His name strikes fear into the hearts of his enemies, but it also fills his allies with a sense of pride and courage.",results/images/Solandria/000050.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Drakonholm', 'residents', 'Zara the Wise']","Zara the Wise is a striking figure, even among the imposing and rugged Gorgoth warriors of Drakonholm. She stands tall and regal, with long black hair that cascades down her back in a shimmering waterfall. Her skin is a pale, almost luminescent shade of blue, and her eyes glow with an otherworldly light that seems to pierce through the darkness.

Zara's attire is equally impressive, with a long flowing robe made from shimmering silk that seems to shift and change colors in the light. The robe is embroidered with intricate patterns of arcane symbols and runes, which seem to pulse with energy and power. Around her neck, Zara wears a silver amulet studded with glittering gems that seem to catch and reflect the light in mesmerizing ways.

Despite her striking appearance, Zara is a quiet and reserved individual, often lost in thought as she studies her vast collection of ancient tomes and scrolls. Her movements are slow and deliberate, as if every motion is carefully calculated and measured. When she speaks, her voice is soft and melodic, with a hypnotic quality that seems to draw listeners in and hold them spellbound.

Despite her aloof demeanor, Zara is highly respected by the Gorgoth warriors of Drakonholm for her vast knowledge of magic and her ability to use it to protect the fortress. She is often called upon to cast powerful spells and enchantments to ward off attacks and defend the fortress against intruders. When she performs her magic, it is a sight to behold. Her hands move in intricate patterns as she weaves her spells, and her eyes glow with a fierce intensity as she channels the power of the elements.

Zara is a quiet and introspective individual, but she is always willing to share her knowledge with those who seek it. She often spends long hours in conversation with young apprentices, imparting her wisdom and teaching them the secrets of magic. Her presence in Drakonholm is a source of comfort and inspiration for the Gorgoth warriors, who know that they can count on her to protect them in times of need.",results/images/Solandria/000051.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Drakonholm', 'residents', 'Thokk the Mercenary']","Thokk the Mercenary stands tall and imposing, his thick, muscular body covered in tough, leathery skin. His arms are thick with rippling muscles, and his hands are calloused from years of wielding weapons. His face is angular and fierce, with razor-sharp teeth protruding from his lips. His eyes are a deep shade of red, and they seem to glow with an inner fire that speaks to the intensity of his spirit.

Thokk is dressed in a suit of black plate armor, studded with spikes and adorned with the skulls of his fallen enemies. The armor is well-worn and bears the scars of countless battles, but it still shines with a dark, menacing gleam. He carries a massive, two-handed battle axe, its blade honed to a razor's edge and its haft adorned with intricate carvings that depict scenes of war and conquest.

As he walks, Thokk's heavy boots make a dull thud against the stone floor of the fortress. His armor creaks and rattles with every movement, and his battle axe drags along the ground, leaving a deep groove in its wake. His mere presence seems to fill the air with a palpable sense of danger and violence.

Thokk's reputation as a ruthless and efficient warrior is evident in every aspect of his demeanor. He moves with a fluid grace that speaks to years of training and experience, and his eyes dart around the room, scanning for any potential threats or weaknesses. His voice is deep and gravelly, and it carries a sense of authority that demands respect.

Despite his fearsome appearance and reputation, Thokk is not without his flaws. His desire for wealth and power is all-consuming, and he will do whatever it takes to achieve his goals, even if it means betraying those who have hired him. His lust for battle and conquest has led him down a dark path, and many fear the day when he will turn his sights on Drakonholm itself.",results/images/Solandria/000052.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Drakonholm', 'residents', 'Kaela the Artisan']","Kaela the Artisan is a striking figure, even among the diverse and colorful inhabitants of Drakonholm. As an Aelvari, she is tall and graceful, with long, slender limbs and a delicate, pointed face. Her skin is a pale, almost translucent white, and her eyes are a bright, piercing blue that seem to sparkle with an inner light.

Kaela's hair is a riot of colors, with streaks of gold, silver, and copper weaving through a base of deep emerald green. She wears it in a loose, flowing style that accentuates her natural elegance, and often adorns it with intricate metal pins and beads that she has crafted herself.

Kaela's clothing is similarly colorful and ornate. She wears a flowing, sleeveless gown made from the finest silks and embroidered with intricate patterns and designs. The colors shift and change as she moves, shimmering in the light like a rainbow. She also wears a variety of bracelets, necklaces, and earrings, each one a unique masterpiece of metalworking and gem-setting.

Despite her striking appearance, Kaela is a warm and approachable individual. She is always eager to share her art with others, and she is often seen chatting with the Gorgoth warriors and other residents of Drakonholm. Her voice is soft and musical, with a lilting quality that seems to put people at ease.

When Kaela is working on a piece of art, she becomes completely absorbed in the process, her eyes glowing with a fierce intensity as she pours her creativity into her work. She often works late into the night, surrounded by the flickering light of candles and the gentle hum of her tools. Her sculptures and jewelry are highly sought after throughout Solandria, and many people travel great distances to see her work and commission pieces of their own.",results/images/Solandria/000053.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Drakonholm', 'residents', 'Grimgar the Outcast']","Grimgar the Outcast is a towering figure, standing well over seven feet tall with a massive, muscular build that speaks to his years of combat training. His skin is a deep, earthy brown, tough and leathery to the touch, with scars crisscrossing his body like a roadmap of battles fought and won. His dark eyes are deep-set and piercing, flashing with anger and bitterness at the slightest provocation.

Grimgar's hair is a wild, tangled mass of dark, wiry locks that fall in thick waves around his broad shoulders. His beard is equally unkempt, a wild tangle of wiry strands that hang down to his chest like a thick curtain of fur. He wears a ragged cloak made from animal hides, its rough texture and patchwork seams reflecting the harshness of his life in the mountains.

Despite his rugged appearance, Grimgar is a skilled warrior, moving with a fluid grace that belies his massive frame. He wields a massive, two-handed axe with ease, its razor-sharp edge glinting in the sunlight as he swings it with deadly precision. He is also a skilled tracker and hunter, able to move silently through the forest and take down prey with ease.

Grimgar's presence is felt as much as it is seen, with an aura of danger and menace that surrounds him like a cloak. His brooding, silent demeanor speaks to his deep-seated anger and bitterness towards those who banished him from Drakonholm, and his solitary existence in the mountains has only served to fuel his desire for revenge.

Despite the fear he inspires in others, there is a certain rugged beauty to Grimgar's appearance, a wildness and power that speaks to the raw, untamed nature of the world around him. His presence in the mountains is a testament to the harshness of life in Solandria, and to the strength and resilience of those who call it home.",results/images/Solandria/000054.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Drakonholm', 'residents', 'Nessa the Wanderer']","Nessa the Wanderer is a small, nimble Quilith with large, expressive eyes and delicate features. Her long, pointed ears twitch constantly as she takes in the sounds of her surroundings. Her hair is a riot of wild curls that tumble down her back in a mess of brown and gold, and she often keeps it tied back with a leather cord to keep it out of her face.

She wears a simple tunic and leggings made of a sturdy, lightweight fabric that allows her to move freely. Over this, she wears a leather vest with many pockets and pouches, which she uses to store her tools and gadgets. Her hands are calloused and scarred from years of tinkering and inventing, and she is rarely seen without a small tool kit at her side.

Nessa's face is always lit up with a bright smile, and her eyes sparkle with a sense of wonder and curiosity. She has a mischievous streak, and she is always looking for new challenges and adventures to embark on. Despite her small size, she is confident and bold, and she is not afraid to speak her mind or stand up for what she believes in.

In addition to her tools and gadgets, Nessa also carries a small backpack with her wherever she goes. The backpack is a marvel of engineering, with many hidden compartments and secret pockets that allow her to carry all of her essentials with her on her travels. It is made of a lightweight, waterproof material that can withstand the rigors of the road, and it has a sturdy frame that helps distribute the weight evenly across her back.

Overall, Nessa is a striking figure in Drakonholm, with her wild hair and bright smile drawing attention wherever she goes. She is a skilled inventor and a fearless adventurer, and her boundless curiosity and energy make her a valuable asset to the people of Drakonholm.",results/images/Solandria/000055.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Eiluvia', 'city_description']","Eiluvia is a sprawling metropolis built on the banks of a great river in the high fantasy world of Solandria. The city has a rich history and culture, and is known for its advanced technology and engineering.

History:
Eiluvia was founded centuries ago by a group of Quilith engineers and inventors who sought to build a city that embodied their ideals of innovation and progress. Over time, the city grew and expanded, attracting people from all over the world who were drawn to its bustling markets and advanced technologies.

Arts & Culture:
Eiluvia has a vibrant arts and culture scene, with many theaters, galleries, and museums showcasing the city's rich history and artistic traditions. The city is also known for its music and literature, and has produced many famous poets, playwrights, and musicians over the years.

Technology:
Eiluvia is renowned throughout Solandria for its advanced technologies, which are developed and perfected by the city's many Quilith engineers and inventors. The city has a bustling manufacturing and research industry, and is home to many workshops and laboratories where new inventions are constantly being developed.

Major Events:
Eiluvia is home to many festivals and events throughout the year, including a grand celebration of the city's founding, which takes place on the anniversary of its establishment. The city is also known for its annual inventors' fair, where engineers and inventors from all over Solandria come to showcase their latest creations.

In conclusion, Eiluvia is a thriving metropolis that embodies the ideals of innovation and progress. Its rich history, vibrant arts and culture scene, advanced technologies, and many festivals and events make it a major center of commerce and culture in the world of Solandria.",results/images/Solandria/000056.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Eiluvia', 'lore']","The Great Sundering: A catastrophic event that shattered the world of Solandria and plunged it into chaos. Kaelin Stormblade, Lirien Nightshade, and Darian Shadowblade were among the few survivors who managed to escape the destruction and make their way to Eiluvia.",results/images/Solandria/000057.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Eiluvia', 'lore']","The Founding of Eiluvia: A group of Quilith engineers and inventors led by Raelle Brightspark founded the city of Eiluvia on the banks of a great river, with the goal of creating a place where technology and innovation could thrive.",results/images/Solandria/000058.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Eiluvia', 'lore']","The War of the Four Kingdoms: A brutal conflict that erupted between the neighboring kingdoms of Arathia, Aldoria, Kethar, and Valtaria. Tarkus Ironfist played a key role in the conflict, forging weapons and armor for the armies of Arathia.",results/images/Solandria/000059.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Eiluvia', 'lore']","The Rise of the Technomancers: A group of powerful mages known as the Technomancers emerged in Eiluvia, blending magic and technology in new and unprecedented ways. Lirien Nightshade was one of the first to join their ranks, and played a key role in developing their magical inventions.",results/images/Solandria/000060.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Eiluvia', 'lore']","The Invasion of the Dark Elves: A massive army of dark elves descended upon Eiluvia, seeking to conquer the city and enslave its inhabitants. Kaelin Stormblade and Darian Shadowblade led the defense of the city, fighting back against the invaders with all their might.",results/images/Solandria/000061.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Eiluvia', 'lore']","The Great Invention Competition: Raelle Brightspark organized a grand competition to showcase the latest and greatest inventions from around Solandria. The competition drew inventors and engineers from all over the world, and helped to cement Eiluvia's reputation as a center of innovation and progress.",results/images/Solandria/000062.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Eiluvia', 'lore']","The Discovery of the Lost City: A group of adventurers discovered a long-lost city deep in the heart of the wilderness, filled with ancient technologies and powerful artifacts. The discovery sparked a rush of adventurers and explorers to the region, including Tarkus Ironfist, who sought to uncover the secrets of the lost city's technology.",results/images/Solandria/000063.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Eiluvia', 'residents', 'Kaelin Stormblade']","Kaelin Stormblade is an imposing figure, standing at an impressive height of seven feet tall. Her muscular and toned body is covered in thick, scaly skin that shines in the sunlight. Her razor-sharp teeth gleam in her mouth, giving her a fearsome appearance. Her eyes are a piercing shade of amber, and seem to hold an intensity that can be unnerving to those who meet her gaze.

Kaelin's armor is a testament to her skill as a warrior. It is made from the finest materials, and is adorned with intricate designs and engravings that reflect her clan's proud heritage. Her helmet is shaped like a dragon's head, with sharp horns and a fierce expression. A long, flowing cape made of dragon scales trails behind her, adding to her imposing presence.

In battle, Kaelin wields a massive two-handed sword that is almost as tall as she is. The blade is made of a rare and powerful metal that glows with a bright, white light when drawn. The hilt is wrapped in thick leather, and is adorned with intricate carvings and gems.

Despite her fearsome appearance, Kaelin's strict code of honor and unwavering loyalty to her allies make her a beloved figure in Eiluvia. She is often called upon to lead armies and defend the city against invaders, and her skill and bravery are admired by all who know her.",results/images/Solandria/000064.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Eiluvia', 'residents', 'Lirien Nightshade']","Lirien Nightshade is a striking figure, standing tall and elegant with an almost ethereal quality about her. Her long, flowing silver hair cascades down her back in soft waves, framing her delicate features with an otherworldly beauty. Her sharp, angular features are accented by her pointed ears, a hallmark of her Aelvari heritage.

She is often clad in flowing robes of midnight black, embroidered with intricate silver runes that shimmer and glow with a faint magical energy. The fabric seems to cling to her figure like a second skin, accentuating her lithe and graceful form. At her waist, she wears a belt of silver links, from which hang various pouches and vials containing her magical components.

Lirien's eyes are the most striking feature of her appearance - a piercing, silvery-blue that seem to hold a depth of knowledge and cunning that few can match. They are often half-lidded, the gaze behind them intense and focused. Her mouth is often set in a thin, contemplative line, giving her an air of aloofness and mystery.

Despite her striking beauty, there is something undeniably dangerous about Lirien. Her movements are graceful and fluid, but there is a coiled energy about her that suggests she is always ready for action. She carries herself with a sense of confident authority, as though she knows something that others do not.

Overall, Lirien Nightshade is a figure of mystery and intrigue in the city of Eiluvia, her enigmatic presence commanding respect and fear from those around her.",results/images/Solandria/000065.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Eiluvia', 'residents', 'Tarkus Ironfist']","Tarkus Ironfist is a towering figure, standing at almost seven feet tall and weighing well over 300 pounds. His muscular body is covered in thick, leathery skin, and his face is marked by a prominent brow ridge and a jagged scar that runs across his cheek. His eyes are deep-set and piercing, and seem to contain a world of knowledge and experience.

Tarkus dresses in practical and functional attire, favoring heavy leather aprons and thick gloves to protect himself from the heat of the forge. His arms and chest are covered in intricate tattoos, each one telling a story of his life and experiences as a blacksmith. He carries himself with a sense of quiet confidence, and his movements are slow and deliberate, as if every action is carefully considered and planned.

The forge where Tarkus works is a large and spacious workshop, filled with the clang of hammers on anvils and the roar of bellows. The walls are lined with racks of weapons and armor, each one crafted with painstaking attention to detail and quality. The air is thick with the smell of burning coal and hot metal, and the heat is almost suffocating.

Despite his gruff exterior, Tarkus has a deep and abiding love for his craft, and takes great pride in the quality of his work. He is known throughout Eiluvia for his unwavering dedication to his customers, and will go to great lengths to ensure that each piece he crafts is perfectly suited to its intended use. His creations are renowned for their beauty and functionality, and are sought after by warriors and adventurers throughout Solandria.",results/images/Solandria/000066.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Eiluvia', 'residents', 'Raelle Brightspark']","Raelle Brightspark stands at an average height for a Quilith, with a lean and slender build that belies her incredible strength and agility. Her skin is a soft shade of lavender, with delicate, pointed ears that are adorned with an array of intricate silver earrings. Her hair is a wild mess of coppery curls that seems to have a mind of its own, framing her sharp features in a halo of fiery red.

Raelle's eyes are a piercing shade of green, sparkling with intelligence and curiosity. Her brows are arched and expressive, giving her an air of constant amusement and mischief. Her lips are full and pink, often quirked into a wry smile that suggests she knows something you don't.

Despite her small stature, Raelle exudes an air of confidence and authority that commands respect. She is always dressed in practical, functional clothing that allows her to move freely and work on her inventions without hindrance. Her outfit typically consists of a pair of sturdy boots, loose-fitting pants, and a long-sleeved tunic that is covered in pockets and pouches filled with all manner of tools and gadgets.

Raelle's hands are her most remarkable feature, with long, nimble fingers that seem to move with a life of their own. They are covered in tiny scars and calluses, the result of years of working with sharp tools and hot metal. Despite their rough appearance, her hands are surprisingly delicate and precise, capable of manipulating the most intricate and delicate of mechanisms with ease.

Overall, Raelle Brightspark is a striking and memorable figure in Eiluvia, with her fiery hair, sharp features, and quirky personality. Her intelligence, creativity, and skill make her a valuable asset to the city, and her eccentricities only add to her charm and appeal.",results/images/Solandria/000067.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Eiluvia', 'residents', 'Darian Shadowblade']","Darian Shadowblade is a tall, lean figure with striking features and a commanding presence. He has sharp, angular features, with high cheekbones, a sharp nose, and piercing, ice-blue eyes that seem to gaze right through you. His hair is jet-black and falls in long, flowing waves down his back, while his skin is a pale, almost ghostly white. 

Darian is always impeccably dressed in flowing black robes that seem to move with a life of their own, swirling around him like a dark vortex. His robes are adorned with intricate silver embroidery that glitters in the light, and his long, slender fingers are adorned with rings of silver and onyx. 

Despite his elegant appearance, Darian exudes an air of danger and menace, and his cold, calculating nature is evident in every movement he makes. His voice is deep and commanding, with a slight rasp that adds to his air of mystery and intrigue. When he speaks, his words are measured and precise, and he seems to choose them carefully, as if each one were a weapon in its own right.

Darian's mastery of the dark arts is evident in the way he carries himself, with an almost palpable aura of power and menace radiating from him. He moves with a fluid grace, his steps almost soundless, and his hands are always at the ready, as if he were always prepared for an attack. Despite his fearsome reputation, there is a sense of quiet confidence about him, as if he knows that he is always in control, no matter what the circumstances.",results/images/Solandria/000068.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Fyrestead', 'city_description']","Fyrestead is a small village nestled in the heart of a dense forest in the world of Solandria. It is home to a community of Nyrathi mystics, who spend their days meditating and studying the arcane. The village is secluded and peaceful, surrounded by towering trees and the sounds of nature.

History:
Fyrestead has a long and storied history, dating back to the time before the great sundering. It was originally founded by a group of Nyrathi mystics who were seeking a quiet and secluded place to pursue their studies. Over time, the village grew and flourished, becoming a center of magical knowledge and learning. However, when the great sundering occurred, Fyrestead was largely spared from the destruction that ravaged much of the world. The Nyrathi mystics who lived there were able to use their magic to protect the village, and it has remained a haven of peace and tranquility ever since.

Arts and Culture:
The Nyrathi mystics who live in Fyrestead are deeply attuned to the natural world and the magic that permeates it. They spend their days meditating, studying the arcane, and communing with nature. They are skilled in a wide variety of magical disciplines, including divination, elemental magic, and summoning. They also have a deep appreciation for music and the arts, and often incorporate these into their magical practices.

Major Events:
Despite its secluded location, Fyrestead has been involved in a number of major events throughout Solandria's history. During the great sundering, the Nyrathi mystics who lived there were able to use their magic to protect the village from the worst of the destruction. In more recent times, Fyrestead has become a center of magical research and experimentation, with many scholars and mages traveling there to study under the Nyrathi mystics. The village has also been involved in a number of conflicts throughout Solandria's history, often serving as a sanctuary for those fleeing from war or persecution.

In conclusion, Fyrestead is a small but important village in the world of Solandria. It is home to a community of Nyrathi mystics who have dedicated their lives to the pursuit of magical knowledge and the study of the arcane. Despite its secluded location, Fyrestead has played a significant role in Solandria's history, and will likely continue to do so for many years to come.",results/images/Solandria/000069.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Fyrestead', 'lore']","The Great Sundering: Despite its secluded location, Fyrestead was largely spared from the destruction that ravaged much of the world during the Great Sundering. The Nyrathi mystics who lived there were able to use their magic to protect the village, and it became a sanctuary for those fleeing from the chaos. Arcturus the Wise played a key role in coordinating the village's defenses, while Lyra the Serene used her connection to nature to help heal the wounded.",results/images/Solandria/000070.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
"['cities', 'Fyrestead', 'lore']","The Arrival of Zephyr the Mysterious: Zephyr's arrival in Fyrestead caused quite a stir among the Nyrathi mystics. Her strange inventions and fascination with technology were unlike anything they had ever seen before, and many were skeptical of her motives. However, Arcturus the Wise saw potential in her, and took her under his wing as an apprentice. Over time, Zephyr proved herself to be a valuable member of the community, and her inventions helped to improve the village's defenses.",results/images/Solandria/000071.png,False,"((sfw)), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Antoine Blanchard, (masterpiece:1.1), (best quality:1.1), dreamlikeart, absurdres, highres, photorealistic, real, contrast lighting, by Anders Zorn"
